STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/14/2011,0.55,,,84,73,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/15/2011,1.22,,,89,65,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/16/2011,0.05,,,88,68,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/17/2011,0,,,87,66,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/18/2011,0,,,91,67,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/19/2011,0.11,0,0,,,74,0
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/20/2011,0.37,0,0,92,65,70,0
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/21/2011,0,,,94,69,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/22/2011,1.14,,,90,72,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/23/2011,0,,,86,57,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/24/2011,0,,,83,59,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/25/2011,0,,,88,65,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/26/2011,0.41,,,85,70,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/27/2011,0.02,,,84,71,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/28/2011,4.43,,,80,68,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/29/2011,0.1,,,86,61,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/30/2011,0,,,83,57,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/31/2011,0,,,87,58,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/1/2011,0,,,86,60,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/2/2011,0.29,,,87,65,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/3/2011,0,,,81,65,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/4/2011,0.21,,,87,68,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/5/2011,0,,,91,70,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/6/2011,1.51,,,90,62,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/7/2011,0.88,,,71,61,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/8/2011,2.68,,,76,67,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/9/2011,0.92,,,80,70,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/10/2011,0.42,,,81,67,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/11/2011,0.01,,,88,66,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/12/2011,0.12,,,86,62,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/13/2011,0,,,86,63,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/14/2011,0,,,88,64,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/15/2011,0,,,89,67,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/20/2011,0,,,72,60,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/21/2011,0.14,,,73,62,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/22/2011,0.03,,,80,65,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/23/2011,0.01,,,83,69,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/24/2011,1.27,,,74,65,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/25/2011,0.02,,,79,63,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/26/2011,0.01,,,80,62,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/27/2011,0,,,85,69,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/28/2011,0.2,,,82,66,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/29/2011,0.37,,,84,67,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/30/2011,0,,,80,56,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/1/2011,0,,,80,54,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/2/2011,0.42,,,54,44,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/3/2011,0,,,55,44,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/4/2011,0.01,,,55,48,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/5/2011,0,0,,73,50,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/6/2011,0,0,,79,47,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/7/2011,0,0,,75,46,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/8/2011,0,,,78,46,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/9/2011,0,,,79,50,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/10/2011,0,,,82,45,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/11/2011,0,0,,87,52,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/12/2011,0,0,,82,61,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/13/2011,0.64,0,,78,59,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/14/2011,0.61,0,0,79,63,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/16/2011,0,,,74,47,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/17/2011,0,,,74,50,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/20/2011,0.17,0,,72,54,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/21/2011,0,0,,64,47,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/22/2011,0,,,63,42,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/23/2011,0,,,74,41,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/24/2011,0,0,,67,44,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/25/2011,0.07,0,,70,43,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/26/2011,0,0,,70,49,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/27/2011,0.19,0,,67,52,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/28/2011,0.17,0,,66,38,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/29/2011,0.5,,,55,36,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/30/2011,0.9,,,40,33,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/31/2011,0,0,,56,31,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/1/2011,0.3,,,57,34,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/2/2011,0,0,,64,34,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/3/2011,0,0,,63,34,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/4/2011,0,,,67,41,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/5/2011,0,,,61,36,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/6/2011,0,,,53,30,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/7/2011,0,0,,61,34,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/8/2011,0,0,,67,37,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/9/2011,0,0,,71,35,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/10/2011,0,0,,67,42,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/12/2011,0,0,,51,30,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/13/2011,0,,,66,37,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/14/2011,0,0,,66,46,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/15/2011,0,0,,75,55,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/16/2011,0.11,0,,69,57,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/17/2011,0.44,0,,62,46,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/18/2011,0,0,,49,33,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/19/2011,0,,,46,28,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/20/2011,0,,,55,39,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/21/2011,0.1,0,,70,54,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/22/2011,0.12,0,,66,49,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/23/2011,0.75,0,,65,48,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/24/2011,0,,,62,34,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/25/2011,0,0,,63,34,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/26/2011,0,0,,67,34,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/27/2011,0,0,,70,37,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/28/2011,0,,,72,52,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/29/2011,0.03,0,,72,54,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/30/2011,0.46,0,,68,38,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/2/2011,0,0,,55,27,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/3/2011,0,,,58,29,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/4/2011,0,,,54,29,31,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/5/2011,0,0,,58,31,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/6/2011,0.01,0,,63,38,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/7/2011,1.42,0,,65,41,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/8/2011,1.84,0,,60,34,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/9/2011,0,0,,45,27,30,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/10/2011,0,,,52,28,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/11/2011,0,,,48,23,25,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/12/2011,0,,,40,24,26,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/13/2011,0,0,,47,26,30,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/15/2011,0,0,,52,30,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/16/2011,0,0,,63,45,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/17/2011,0,,,48,35,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/18/2011,0,,,43,26,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/19/2011,0,0,,43,26,27,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/20/2011,0,0,,51,25,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/21/2011,0,,,56,46,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/22/2011,0.07,,,62,45,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/23/2011,0.85,0,,62,45,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/24/2011,0,,,53,39,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/25/2011,0,,,46,28,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/26/2011,0,,,47,35,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/27/2011,0,,,51,33,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/28/2011,0.65,0,,57,39,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/29/2011,0,0,,49,26,30,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/30/2011,0,0,,45,29,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/31/2011,0,,,55,33,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/1/2012,0,,,60,34,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/2/2012,0,,,61,34,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/3/2012,0,0,,43,27,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/4/2012,0,0,,33,15,19,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/5/2012,0,0,,34,18,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/6/2012,0,0,0,49,27,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/7/2012,0,0,,63,34,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/8/2012,0,,,68,36,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/9/2012,0,0,,51,29,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/10/2012,0.13,0,,41,30,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/11/2012,0,0,,43,27,31,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/12/2012,0.86,0,,50,29,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/13/2012,0.02,,,60,34,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/14/2012,0,,,42,25,32,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/15/2012,0,,,38,24,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/16/2012,0,,,38,18,22,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/17/2012,0.08,0,,45,22,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/18/2012,0.12,0,,60,39,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/19/2012,0,0,,45,18,24,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/20/2012,0,0,,42,24,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/21/2012,0.32,0.7,,38,28,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/22/2012,0,0,1,34,28,30,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/23/2012,0,0,,35,28,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/24/2012,0.04,,,46,33,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/25/2012,0,0,,59,33,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/26/2012,0,0,,52,35,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/27/2012,0.21,0,,63,39,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/28/2012,0.2,0,0,66,31,41,0
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/29/2012,0,,,56,28,30,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/30/2012,0,0,,51,29,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/31/2012,0,0,,48,32,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/1/2012,0.03,0,,66,39,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/2/2012,0.05,0,,71,41,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/3/2012,0.01,0,,60,33,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/4/2012,0,0,0,57,30,36,0
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/5/2012,0.08,,,47,35,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/6/2012,0,0,,47,26,28,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/7/2012,0,0,,52,26,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/8/2012,0,0,,57,29,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/9/2012,0.08,0,,46,30,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/10/2012,0,0,,49,27,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/11/2012,0.11,,,46,32,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/13/2012,0,0,,33,22,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/14/2012,0,0,,51,27,29,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/15/2012,0,0,,56,29,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/16/2012,0,0,,56,36,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/17/2012,0.08,,,49,38,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/18/2012,0,,,53,31,33,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/19/2012,0,,,60,27,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/20/2012,0,,,45,32,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/21/2012,0,0,,53,26,32,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/22/2012,0,0,,52,32,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/23/2012,0,0,,64,39,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/24/2012,0.13,0,,68,47,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/25/2012,0.23,,,58,38,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/26/2012,0,,,48,33,37,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/27/2012,0,0,,51,28,34,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/28/2012,0,0,,65,33,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/29/2012,0,0,,60,34,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/1/2012,1.62,0,,59,38,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/2/2012,0,,,72,38,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/3/2012,1.86,,,74,48,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/4/2012,0.02,,,63,40,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/5/2012,0,0,,51,27,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/6/2012,0,0,,48,25,35,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/7/2012,0,0,,49,33,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/8/2012,0,0,,68,42,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/9/2012,0,,,76,46,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/10/2012,0,0,0,61,32,38,0
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/11/2012,0,,,54,30,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/12/2012,0,0,,66,39,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/13/2012,0,0,,72,40,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/14/2012,0,0,,82,54,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/15/2012,0,0,,82,50,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/16/2012,0,0,,83,49,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/17/2012,0.03,,,61,45,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/18/2012,0.02,,,78,48,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/19/2012,0,0,,72,51,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/20/2012,0.1,0,,79,52,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/21/2012,0,0,,75,57,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/22/2012,0,0,,74,56,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/23/2012,0,0,,79,55,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/24/2012,0,,,87,60,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/25/2012,0.36,,,62,52,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/26/2012,0,0,,62,48,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/27/2012,0,0,,62,31,36,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/28/2012,0,0,,60,34,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/29/2012,0,0,,75,47,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/30/2012,0,,,66,38,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/31/2012,0,,,58,44,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/1/2012,0,,,66,46,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/2/2012,0.13,,,66,48,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/3/2012,0,,,62,37,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/4/2012,0,,,74,46,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/5/2012,0,,,79,46,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/7/2012,0,,,70,42,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/8/2012,0,,,72,38,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/9/2012,0,,,72,41,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/10/2012,0,,,69,42,47,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/11/2012,0,,,68,40,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/12/2012,0,,,56,41,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/13/2012,0,,,61,41,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/14/2012,0,,,70,39,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/15/2012,0,,,78,49,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/16/2012,0,,,86,61,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/17/2012,0,,,89,65,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/18/2012,0,,,78,57,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/19/2012,0.08,,,59,48,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/20/2012,0,,,73,48,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/21/2012,0,,,76,55,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/22/2012,0.18,,,83,50,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/23/2012,1.34,,,50,41,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/24/2012,0.06,,,49,41,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/25/2012,0,,,63,39,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/26/2012,0,,,71,48,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/27/2012,0.02,,,67,49,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/29/2012,0.25,,,57,43,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/30/2012,0,,,73,46,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/1/2012,0.18,,,68,51,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/2/2012,0.01,,,85,62,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/3/2012,0,,,75,55,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/4/2012,0,,,83,56,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/5/2012,0.01,,,84,62,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/6/2012,0,,,83,60,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/7/2012,0,,,73,54,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/8/2012,0,,,73,58,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/9/2012,0.46,,,73,62,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/10/2012,0.4,,,75,54,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/11/2012,0,,,68,49,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/12/2012,0,,,74,49,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/13/2012,0,,,82,48,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/14/2012,0.1,,,81,60,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/15/2012,0.93,,,73,61,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/16/2012,0.1,,,81,62,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/17/2012,0,,,84,62,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/18/2012,0,,,77,50,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/19/2012,0,,,80,49,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/20/2012,0,,,86,54,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/21/2012,0.18,,,85,51,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/22/2012,0,,,76,64,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/23/2012,0.05,,,80,65,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/24/2012,0.03,,,81,65,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/25/2012,0.02,,,84,69,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/26/2012,0,,,90,64,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/27/2012,0,,,90,68,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/28/2012,0.12,,,91,69,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/29/2012,0,,,93,74,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/30/2012,0.46,,,91,67,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/31/2012,0,,,85,67,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/1/2012,0,,,86,66,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/2/2012,1.65,,,81,51,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/3/2012,0,,,75,55,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/4/2012,0,,,81,59,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/5/2012,0,,,75,58,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/6/2012,0,,,71,53,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/7/2012,0,,,76,56,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/8/2012,0,,,82,57,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/9/2012,0,,,87,59,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/10/2012,0,,,92,63,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/11/2012,0,,,94,68,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/12/2012,0.11,,,90,68,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/13/2012,0.14,,,78,69,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/14/2012,0,,,82,66,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/15/2012,0,,,83,61,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/17/2012,0,,,83,56,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/18/2012,0.16,,,78,61,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/19/2012,0.06,,,71,62,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/20/2012,0,,,91,70,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/21/2012,0,,,98,74,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/22/2012,0,,,99,80,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/23/2012,0.08,,,101,68,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/24/2012,0,,,94,66,76,
